username,tweet,company,sentiment_of_tweet,confidence_of_sentiment,date,time
salvi_manav,"RT @timesofindia: Airtel, Reliance Jio accuse each other of misleading customers on speed test https://t.co/jjlEyxXpkr via @gadgetsnow http…",Reliance,NULL,NULL,"2017-03-22 18:20:49",1490526659
ZyiteGadgets,"RPower promoter group entity sells shares worth Rs 858 crore https://t.co/qrfUsiAWBn",Reliance,NULL,NULL,"2017-03-22 18:17:13",1490526659
yehmeradesh,"The sales at Reliance fresh will increase if they follow the foot steps of reliance jio",Reliance,NULL,NULL,"2017-03-22 18:09:31",1490526659
ashoksansthan1,"BSNL takes on Reliance Jio and Airtel, new plan to offer 2GB data per day https://t.co/ppbkWOJNia via @indiatoday",Reliance,NULL,NULL,"2017-03-22 18:06:55",1490526660
parthsuba77,"Here’s Ookla’s response to Reliance Jio’s claims regarding Airtel speedtest issue https://t.co/d82PDids9s via @fonearena",Reliance,NULL,NULL,"2017-03-22 18:05:25",1490526660
sanjayduddupudi,"RPower promoter group entity sells shares worth Rs 858 crore: Reliance Infradevelopment offloaded a total of 18 cro… https://t.co/8AI9RevulX",Reliance,NULL,NULL,"2017-03-22 18:03:15",1490526660
STOCKSTIPS,"RPower promoter group entity sells shares worth Rs 858 crore #stocks #tips #bse",Reliance,NULL,NULL,"2017-03-22 17:57:04",1490526660
kallu_ksj,"RT @dna: 82% users willing to continue with Reliance Jio post free offers, indicates survey https://t.co/cSe1fncI7R",Reliance,NULL,NULL,"2017-03-22 17:54:21",1490526660
FXS_Stocks_EN,"RPower promoter group entity sells shares worth Rs 858 crore #Stocks https://t.co/sW851G1xp6",Reliance,NULL,NULL,"2017-03-22 17:47:33",1490526660
aniketpawar555,"RT @timesofindia: Airtel, Reliance Jio accuse each other of misleading customers on speed test https://t.co/jjlEyxXpkr via @gadgetsnow http…",Reliance,NULL,NULL,"2017-03-22 17:46:14",1490526660
hello_stay_away,"RT @muh_pe_bolunga: Reliance Jio Thinking To Be Change Its Name In Reliance Jio Fresh 
Reason?
In Reliance Fresh Customers Are More Interes…",Reliance,NULL,NULL,"2017-03-22 17:42:30",1490526660
InnoLead,"VP of Innovation at Reliance, Sushil Borde, discusses how the company is working to institutionalize #innovation:… https://t.co/br2Z7yhobM",Reliance,NULL,NULL,"2017-03-22 17:40:56",1490526661
muh_pe_bolunga,"Reliance Jio Thinking To Be Change Its Name In Reliance Jio Fresh 
Reason?
In Reliance Fresh Customers Are More Interesting ?",Reliance,NULL,NULL,"2017-03-22 17:39:39",1490526661
Michael_Ludwig,"Reliance Jio scores highest on overall customer loyalty: Bernstein study https://t.co/tiq1IInZ6r #custserv",Reliance,NULL,NULL,"2017-03-22 17:39:34",1490526661
ketansmhatre,"RELIANCE INDUSTRIES EMBRAER ERJ 135ER

A CLASSY 37 SEATER LONG RANGE JET OF THE RICHEST MAN OF… https://t.co/38r9G4xTut",Reliance,NULL,NULL,"2017-03-22 17:38:15",1490526661
KachareAtul,"RT @RaginiRaiyani: Honoured to have Mr. Umesh Upadhyay President and Media director of Reliance industries at SAKEC #SAKEC @upadhyayumesh h…",Reliance,NULL,NULL,"2017-03-22 17:38:02",1490526661
Arien_Kyra,"Reliance Jio network is like IRCTC website!",Reliance,NULL,NULL,"2017-03-22 17:37:07",1490526661
ItsKaliDenali,"@Its_Badshah so is this for the Reliance Jio offer? Or ending of cable operator system? Or... tired of being fooled every yr on April Fool?",Reliance,NULL,NULL,"2017-03-22 17:36:05",1490526661
SONIHIREN02,"Mukesh Ambani feels Reliance would be ten times bigger. Here's why https://t.co/HRjAHvz8nx",Reliance,NULL,NULL,"2017-03-22 17:35:54",1490526662
arshad88656575,"RT @timesofindia: Airtel, Reliance Jio accuse each other of misleading customers on speed test https://t.co/jjlEyxXpkr via @gadgetsnow http…",Reliance,NULL,NULL,"2017-03-22 17:33:17",1490526662
krishnanblr,"Nokia executes one of world’s biggest 100G deployments for Reliance Jio

https://t.co/3ykhZiZSbB",Reliance,NULL,NULL,"2017-03-22 17:32:46",1490526662
acgee,"RT @timesofindia: Airtel, Reliance Jio accuse each other of misleading customers on speed test https://t.co/jjlEyxXpkr via @gadgetsnow http…",Reliance,NULL,NULL,"2017-03-22 17:31:55",1490526662
AmitDevra7,"RT @timesofindia: Airtel, Reliance Jio accuse each other of misleading customers on speed test https://t.co/jjlEyxXpkr via @gadgetsnow http…",Reliance,NULL,NULL,"2017-03-22 17:31:28",1490526662
sudar2k,"RT @timesofindia: Airtel, Reliance Jio accuse each other of misleading customers on speed test https://t.co/jjlEyxXpkr via @gadgetsnow http…",Reliance,NULL,NULL,"2017-03-22 17:30:38",1490526662
storytap_india,"A Quick Comparison Of The Best Mobile Plans From Reliance Jio, Vodafone, Airtel and Idea
#DesperateAirtel
https://t.co/MD64hA3zav",Reliance,NULL,NULL,"2017-03-22 17:30:13",1490526662
timesofindia,"Airtel, Reliance Jio accuse each other of misleading customers on speed test https://t.co/jjlEyxXpkr via @gadgetsnow https://t.co/TedYppv2DO",Reliance,NULL,NULL,"2017-03-22 17:30:03",1490526662
Loveles82681390,"Still don't reply from Reliance jio about my deactivate sim",Reliance,NULL,NULL,"2017-03-22 17:29:45",1490526663
hindinewspost,"reliance jio says Airtel fastest network rating claim is misleading– Article https://t.co/6VzEPV4Hnh https://t.co/I6XTh0YTJl",Reliance,NULL,NULL,"2017-03-22 17:26:00",1490526663
Satamnitin,"RT @moneycontrolcom: Infograph: Here's all you need to know about the Vodafone-Idea Cellular https://t.co/XfqFekpjp4
#VodafoneIdeaMerger ht…",Reliance,NULL,NULL,"2017-03-22 17:23:58",1490526663
dynamiterocks,"RT @entrepreneur987: 2 mins of silence for all those people who compared #DMART with RPower &amp; didnt apply in the IPO

Fwd",Reliance,NULL,NULL,"2017-03-22 17:19:37",1490526663
sohinichat,"@knowingk2 Not to the extent Patanjali is. And Reliance Jio is. Please do read that firstpost stort abt Ramdev and his cabinet minister rank",Reliance,NULL,NULL,"2017-03-22 17:15:48",1490526663
awesummly,"RPower promoter group entity sells shares worth Rs 858 crore
https://t.co/YR0o8nWCvQ
#business #news",Reliance,NULL,NULL,"2017-03-22 17:15:38",1490526664
abhinavbadola2,"RT @TelecomTalk: Reliance Jio Consumers Feel that Voice Calling is Superior than the Rivals: Bank of America Merrill Lynch report https://t…",Reliance,NULL,NULL,"2017-03-22 17:14:36",1490526664
TheBihariBoy,"@reliancejio @LeEcoIndia please help me with this Le2 and reliance jio problem.",Reliance,NULL,NULL,"2017-03-22 17:11:55",1490526664
neerajsaini789,"RT @gadgetsnow: Reliance Jio vs Airtel: Jio says Ookla has admitted to 'limitations' in its methodology https://t.co/62UcBfZoIF https://t.c…",Reliance,NULL,NULL,"2017-03-22 17:08:00",1490526664
shubhamg18,"Port Request frm rcom to @airtelindia cancelled stating documents validation failed.",Reliance,NULL,NULL,"2017-03-22 17:04:10",1490526664
Vairam_Nandhu,"Ookla mobile application for speed test is flawed... https://t.co/rQv9QItdzh",Reliance,NULL,NULL,"2017-03-22 17:02:12",1490526664
sahneydeepak,"@SunandaJain2 lol you r so intelligent. The way u made on relcapital it is an achievement",Reliance,NULL,NULL,"2017-03-22 17:00:02",1490526664
Tricksworldzz,"Get Free Rs 10 Cashback upon Reliance Jio Prime Recharge of Rs. 99 https://t.co/U5yfDpHomv https://t.co/VznTPyyDQ0",Reliance,NULL,NULL,"2017-03-22 16:54:59",1490526664
Siimple_inc,"RT @rohit9530330580: Reliance Jio files complaint with ASCI on Airtel's claims of  India's fastest network... https://t.co/Ga5odNzoA3",Reliance,NULL,NULL,"2017-03-22 16:52:04",1490526664
AnanthaRao99,"@ndtv @GVLNRAO FingerPrints can b faked.FP is not secret
https://t.co/L5bAbGBxfM
https://t.co/GJtMQauyJP
https://t.co/pgC5lpdcx2
  @LRC_NDTV",Reliance,NULL,NULL,"2017-03-22 16:50:06",1490526664
gadgetsnow,"Reliance Jio vs Airtel: Jio says Ookla has admitted to 'limitations' in its methodology https://t.co/62UcBfZoIF https://t.co/5OVjqDWPck",Reliance,NULL,NULL,"2017-03-22 16:50:01",1490526664
ranjeetjha1974,"RT @RanjiGoswami: Maintain my view https://t.co/c8VaVKZr54

Jio's future linked to refining &amp; oil/Petchem. A downturn here, may make things…",Reliance,NULL,NULL,"2017-03-22 16:48:10",1490526664
Jollypost1,"82% users willing to continue with Reliance Jio post free offers, indicates survey https://t.co/RQoVdbC6Kr https://t.co/mruaQd1GXt",Reliance,NULL,NULL,"2017-03-22 16:46:50",1490526664
JagdesVignesvar,"RT @FoneArena: Nokia wins 100G optical network deal from Reliance Jio https://t.co/behbhjtYzX https://t.co/ZzcbdV1Xo4",Reliance,NULL,NULL,"2017-03-22 16:38:19",1490526665
pankaj_03,"RT @dna: 82% users willing to continue with Reliance Jio post free offers, indicates survey https://t.co/cSe1fncI7R",Reliance,NULL,NULL,"2017-03-22 16:37:12",1490526665
sharebossindia,"Airtel defends its 'fastest network' claim.. https://t.co/daHCgJVL1b",Reliance,NULL,NULL,"2017-03-22 16:36:50",1490526665
sharebossindia,"BSNL takes on Reliance Jio and Airtel, new plan to offer 2GB data per day.. https://t.co/JfhIHbWtgA",Reliance,NULL,NULL,"2017-03-22 16:36:49",1490526665
sanjaykv7,"RT @kalyanparbatET: 57% of Reliance Jio users feel data speed faster than rivals: Study | ET Telecom  https://t.co/MUeQlA1OnE",Reliance,NULL,NULL,"2017-03-22 16:32:43",1490526666
rohan91bose,"RT @ETTelecom: ETTelecom | Nokia bags 100G optical core deployment contract from Reliance Jio https://t.co/YdAhy1fOpa",Reliance,NULL,NULL,"2017-03-22 16:31:42",1490526666
IndiaFone,"ETTelecom | Nokia bags 100G optical core deployment contract from Reliance Jio https://t.co/MljW6rUJGu #Telecom",Reliance,NULL,NULL,"2017-03-22 16:31:17",1490526666
Bkvrao_bk,"RT @ETTelecom: ETTelecom | Nokia bags 100G optical core deployment contract from Reliance Jio https://t.co/YdAhy1fOpa",Reliance,NULL,NULL,"2017-03-22 16:31:07",1490526666
jais_george,"ETTelecom | Nokia bags 100G optical core deployment contract from Reliance Jio https://t.co/5Ly5D5GPt7",Reliance,NULL,NULL,"2017-03-22 16:30:25",1490526666
ETTelecom,"ETTelecom | Nokia bags 100G optical core deployment contract from Reliance Jio https://t.co/YdAhy1fOpa",Reliance,NULL,NULL,"2017-03-22 16:30:23",1490526666
TechWireAsia,"#Vodafone, #IdeaCellular pair up #Indian operations to fight off rival Reliance Jio https://t.co/vKQCND8Hov https://t.co/9H2hY9U8v3",Reliance,NULL,NULL,"2017-03-22 16:30:02",1490526666
TariffWatch,"RT @genpubliconline: Expect Reliance Jio to raise tariffs in medium term, telecom industry will see three large, strong telcos in ... - htt…",Reliance,NULL,NULL,"2017-03-22 16:25:57",1490526666
islamkhan,"@BalakrishnanR rdel ,suzlon ... Allah be praised &amp; BCCI does a far better job.",Reliance,NULL,NULL,"2017-03-22 16:21:58",1490526666
ashwaniattrish,"RT @livemint: Ookla stands by #Airtel speed test challenged by #RelianceJio https://t.co/wuBBiGNjhs",Reliance,NULL,NULL,"2017-03-22 16:21:31",1490526666
awesummly,"82% users willing to continue with #RelianceJio post free offers, indicates survey
https://t.co/dBzC3ryQyf… https://t.co/JRGHyAjK8o",Reliance,NULL,NULL,"2017-03-22 16:18:16",1490526666
RanjiGoswami,"Maintain my view https://t.co/c8VaVKZr54

Jio's future linked to refining &amp; oil/Petchem. A downturn here, may make things difficult for both",Reliance,NULL,NULL,"2017-03-22 16:16:53",1490526666
thesameervyas,"RT @dna: 82% users willing to continue with Reliance Jio post free offers, indicates survey https://t.co/cSe1fncI7R",Reliance,NULL,NULL,"2017-03-22 16:15:51",1490526666
0mfut,"76 Lots Of Benefits To Face Book Through Reliance Jio Reliance Jio Face Book Omfut: https://t.co/yxScs5h3i9 qua @YouTube",Reliance,NULL,NULL,"2017-03-22 16:14:28",1490526667
0mfut,"84 Reliance Jio Good News For Unemployees Omfut: https://t.co/D28wX7BKE7 qua @YouTube",Reliance,NULL,NULL,"2017-03-22 16:14:18",1490526667
Kevadharamshi21,"82% users willing to continue with Reliance Jio post free offers, indicates survey",Reliance,NULL,NULL,"2017-03-22 16:13:03",1490526667
manishldce,"RT @dna: 82% users willing to continue with Reliance Jio post free offers, indicates survey https://t.co/cSe1fncI7R",Reliance,NULL,NULL,"2017-03-22 16:12:18",1490526668
Sarkar_magic,"RT @ETTelecom: ETTelecom | 57% of Reliance Jio users feel data speed faster than rivals: Study https://t.co/lRrsmKr14Z",Reliance,NULL,NULL,"2017-03-22 16:12:00",1490526668
BharatKumarHind,"RT @dna: 82% users willing to continue with Reliance Jio post free offers, indicates survey https://t.co/cSe1fncI7R",Reliance,NULL,NULL,"2017-03-22 16:10:41",1490526668
Tech_Eria,"Reliance Jio Says Ookla's Fastest Network Rating for Airtel Is Misleading
https://t.co/IreFP7DtoB https://t.co/KGblU8gPkd",Reliance,NULL,NULL,"2017-03-22 16:08:32",1490526668
pataiyya,"BSNL takes on Reliance Jio and Airtel, new plan to offer 2GB data per day:4G के दौर मे कौन लेगा 3G data को !
https://t.co/EywC9Dhbmg",Reliance,NULL,NULL,"2017-03-22 16:07:02",1490526668
top10techcom,"Idea Cellular Counters Reliance Jio Prime With Up to 12GB Data for Postpaid Users https://t.co/QxWU28tKZD… https://t.co/rpI9DAnUHQ",Reliance,NULL,NULL,"2017-03-22 16:06:18",1490526668
kevin_dharamshi,"82% users willing to continue with Reliance Jio post free offers, indicates survey",Reliance,NULL,NULL,"2017-03-22 16:06:14",1490526668
top10techcom,"Reliance Jio, Airtel Fight Over Speedtest App Results: What’s Really Happening https://t.co/FatcFKKaL9… https://t.co/rCtgMVKZ2i",Reliance,NULL,NULL,"2017-03-22 16:06:04",1490526668
nasirmobeen2,"82% users willing to continue with Reliance Jio post free offers, indicates survey https://t.co/d0iM0JSANp

Nearly 82 per cent of Reliance…",Reliance,NULL,NULL,"2017-03-22 16:05:48",1490526668
shahfahadhusami,"Google and Reliance Jio working on affordable 4G smartphone: Report
https://t.co/B1iJfJXmXK https://t.co/wNEOC9zCon",Reliance,NULL,NULL,"2017-03-22 16:04:15",1490526668
niketsocial,"RT @gischethans: #Jio's coverage is as good as incumbents and even better in some cases - respondents of @BofAML survey https://t.co/beNtna…",Reliance,NULL,NULL,"2017-03-22 16:04:10",1490526669
Manjunatha_MN,"Nokia executes one of world’s biggest 100G deployments for Reliance Jio https://t.co/cmTdKbcT7j",Reliance,NULL,NULL,"2017-03-22 16:03:46",1490526669
Pravachanas,"Reliance JIO Till 30th June at Rs100? - Reliance Jio Latest Offers https://t.co/FPVCHtRpd7",Reliance,NULL,NULL,"2017-03-22 16:02:19",1490526670
NiteshVerma16,"#Nokia deploys 100G optical portfolio to #Reliance #jio for pan-India 4G network https://t.co/Bltjaa925Z",Reliance,NULL,NULL,"2017-03-22 16:02:08",1490526670
mannuforall,"Airtel Speedtest Issue: Reliance Jio Claims Contamination in Primary Data Collected by Ookla in India https://t.co/dkNFGMAwmN",Reliance,NULL,NULL,"2017-03-22 16:02:03",1490526670
mannuforall,"Nokia executes one of world’s biggest 100G deployments for Reliance Jio https://t.co/pPa407KGkT",Reliance,NULL,NULL,"2017-03-22 16:02:03",1490526670
manav1272,"I liked a @YouTube video from @technicalguruji https://t.co/gFpT0QcCh5 Reliance Jio Free Till 30th June 2017? Latest Reports - My",Reliance,NULL,NULL,"2017-03-22 15:59:16",1490526670
Krs257,"RT @Socrateszero: Reliance Jio Vs Airtel: Here is why Ookla speed test results could be accurate | Digit.in https://t.co/01gZods3fY",Reliance,NULL,NULL,"2017-03-22 15:56:52",1490526670
dna,"82% users willing to continue with Reliance Jio post free offers, indicates survey https://t.co/cSe1fncI7R",Reliance,NULL,NULL,"2017-03-22 15:55:18",1490526670
sk__671,"Nokia wins 100G optical network deal from Reliance Jio https://t.co/uKoliMDzUm #Nokia #Jio",Reliance,NULL,NULL,"2017-03-22 15:53:22",1490526670
MASHOOQTWEETS,"RT @Rayees_official: BSNL takes on Reliance Jio and Airtel, new plan to offer 2GB data perday - J&amp;K News Service https://t.co/kiMNvYV4OI",Reliance,NULL,NULL,"2017-03-22 15:50:32",1490526670
belikePrasad,"RT @Rayees_official: BSNL takes on Reliance Jio and Airtel, new plan to offer 2GB data perday - J&amp;K News Service https://t.co/kiMNvYV4OI",Reliance,NULL,NULL,"2017-03-22 15:47:47",1490526671
rohan91bose,"RT @ETTelecom: ETTelecom | 57% of Reliance Jio users feel data speed faster than rivals: Study https://t.co/lRrsmKr14Z",Reliance,NULL,NULL,"2017-03-22 15:47:41",1490526671
Rayees_official,"BSNL takes on Reliance Jio and Airtel, new plan to offer 2GB data perday - J&amp;K News Service https://t.co/kiMNvYV4OI",Reliance,NULL,NULL,"2017-03-22 15:46:45",1490526671
gsmicon,"84% of Reliance Jio users willing to subscribe to Prime membership: Bank of America survey https://t.co/fGUxQDuie3 https://t.co/Yudhmlj3ZO",Reliance,NULL,NULL,"2017-03-22 15:43:47",1490526671
RushabhTrivedi9,"RT @GenNextHub: Sanjay Mashruwala - MD, Reliance Jio Infocomm claims that in 3 years, #4G will reach 90% of the #Indian population. #GenNex…",Reliance,NULL,NULL,"2017-03-22 15:40:05",1490526671
techjaankaar,"Ookla’s speedtest results spark a war of words between Airtel and Reliance Jio https://t.co/eUc3Hc1lIJ via @91mobiles",Reliance,NULL,NULL,"2017-03-22 15:39:38",1490526671
iztecnews,"RT @FoneArena: Nokia wins 100G optical network deal from Reliance Jio https://t.co/behbhjtYzX https://t.co/ZzcbdV1Xo4",Reliance,NULL,NULL,"2017-03-22 15:36:35",1490526674
genpubliconline,"Expect Reliance Jio to raise tariffs in medium term, telecom industry will see three large, strong telcos in ... -… https://t.co/yqoI2CHnFc",Reliance,NULL,NULL,"2017-03-22 15:36:00",1490526674
iamcoolsb,"BSNL takes on Reliance Jio and Airtel, new plan to Offer 2GB data perday. Jio Airtel life now",Reliance,NULL,NULL,"2017-03-22 15:35:35",1490526674
